Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units (leave blank for now),Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2010,2011,Myristicacceae,Knema,stenophhylla,Knema stenophylla,1.3,19,proportion,% eaten,,% Eaten are percentages of total consumed plants,217,1142,partial,feeding sites,feeding site examination,"All forest plants showing signs of being bitten or browsed by tapirs were labeled and leaf voucher specimens collected. Specimens were then pressed, dried and identified to species, if possible.",1,experimental,NA,NA,30,plant species,1142,plants,Of the top 30 most readily eaten species,3.4'N,101.21'E,NA,NA,reported,Sungai Dusun Wildlife Reserve,Malaysia,Asia,peatswamp/lowland forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,Simpson et al. 2013,,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2010,2011,Myristicacceae,Knema,laurina,Knema laurina,1.2,20,proportion,% eaten,,% Eaten are percentages of total consumed plants,217,1142,partial,feeding sites,feeding site examination,"All forest plants showing signs of being bitten or browsed by tapirs were labeled and leaf voucher specimens collected. Specimens were then pressed, dried and identified to species, if possible.",1,experimental,NA,NA,30,plant species,1142,plants,Of the top 30 most readily eaten species,3.4'N,101.21'E,NA,NA,reported,Sungai Dusun Wildlife Reserve,Malaysia,Asia,peatswamp/lowland forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,Simpson et al. 2013,,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2010,2011,Myrtaceae,Syzgium,filiforme,Syzgium filiforme,1.2,21,proportion,% eaten,,% Eaten are percentages of total consumed plants,217,1142,partial,feeding sites,feeding site examination,"All forest plants showing signs of being bitten or browsed by tapirs were labeled and leaf voucher specimens collected. Specimens were then pressed, dried and identified to species, if possible.",1,experimental,NA,NA,30,plant species,1142,plants,Of the top 30 most readily eaten species,3.4'N,101.21'E,NA,NA,reported,Sungai Dusun Wildlife Reserve,Malaysia,Asia,peatswamp/lowland forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,Simpson et al. 2013,,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2010,2011,Rubiaceae,Ixora,kingstonii,Ixora kingstonii,1.2,22,proportion,% eaten,,% Eaten are percentages of total consumed plants,217,1142,partial,feeding sites,feeding site examination,"All forest plants showing signs of being bitten or browsed by tapirs were labeled and leaf voucher specimens collected. Specimens were then pressed, dried and identified to species, if possible.",1,experimental,NA,NA,30,plant species,1142,plants,Of the top 30 most readily eaten species,3.4'N,101.21'E,NA,NA,reported,Sungai Dusun Wildlife Reserve,Malaysia,Asia,peatswamp/lowland forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,Simpson et al. 2013,,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2010,2011,Phyllanthaceae,Baccaurea,brevipes,Baccaurea brevipes,1.1,23,proportion,% eaten,,% Eaten are percentages of total consumed plants,217,1142,partial,feeding sites,feeding site examination,"All forest plants showing signs of being bitten or browsed by tapirs were labeled and leaf voucher specimens collected. Specimens were then pressed, dried and identified to species, if possible.",1,experimental,NA,NA,30,plant species,1142,plants,Of the top 30 most readily eaten species,3.4'N,101.21'E,NA,NA,reported,Sungai Dusun Wildlife Reserve,Malaysia,Asia,peatswamp/lowland forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,Simpson et al. 2013,,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2010,2011,Rubiaceae,Timonius,wallichianus,Timonius wallichianus,1,24,proportion,% eaten,,% Eaten are percentages of total consumed plants,217,1142,partial,feeding sites,feeding site examination,"All forest plants showing signs of being bitten or browsed by tapirs were labeled and leaf voucher specimens collected. Specimens were then pressed, dried and identified to species, if possible.",1,experimental,NA,NA,30,plant species,1142,plants,Of the top 30 most readily eaten species,3.4'N,101.21'E,NA,NA,reported,Sungai Dusun Wildlife Reserve,Malaysia,Asia,peatswamp/lowland forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,Simpson et al. 2013,,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2010,2011,Sapindaceae,Xerospermum,laevigatum,Xerospermum laevigatum,1,25,proportion,% eaten,,% Eaten are percentages of total consumed plants,217,1142,partial,feeding sites,feeding site examination,"All forest plants showing signs of being bitten or browsed by tapirs were labeled and leaf voucher specimens collected. Specimens were then pressed, dried and identified to species, if possible.",1,experimental,NA,NA,30,plant species,1142,plants,Of the top 30 most readily eaten species,3.4'N,101.21'E,NA,NA,reported,Sungai Dusun Wildlife Reserve,Malaysia,Asia,peatswamp/lowland forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,Simpson et al. 2013,,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2010,2011,Thymelaeaceae,Gonystylus,confusus,Gonystylus confusus,1,26,proportion,% eaten,,% Eaten are percentages of total consumed plants,217,1142,partial,feeding sites,feeding site examination,"All forest plants showing signs of being bitten or browsed by tapirs were labeled and leaf voucher specimens collected. Specimens were then pressed, dried and identified to species, if possible.",1,experimental,NA,NA,30,plant species,1142,plants,Of the top 30 most readily eaten species,3.4'N,101.21'E,NA,NA,reported,Sungai Dusun Wildlife Reserve,Malaysia,Asia,peatswamp/lowland forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,Simpson et al. 2013,,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2010,2011,Phyllanthaceae,Baccaurea,minor,Baccaurea minor,0.9,27,proportion,% eaten,,% Eaten are percentages of total consumed plants,217,1142,partial,feeding sites,feeding site examination,"All forest plants showing signs of being bitten or browsed by tapirs were labeled and leaf voucher specimens collected. Specimens were then pressed, dried and identified to species, if possible.",1,experimental,NA,NA,30,plant species,1142,plants,Of the top 30 most readily eaten species,3.4'N,101.21'E,NA,NA,reported,Sungai Dusun Wildlife Reserve,Malaysia,Asia,peatswamp/lowland forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,Simpson et al. 2013,,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2010,2011,Clusiaceae,Garcinia,nigrolineata,Garcinia nigrolineata,0.9,28,proportion,% eaten,,% Eaten are percentages of total consumed plants,217,1142,partial,feeding sites,feeding site examination,"All forest plants showing signs of being bitten or browsed by tapirs were labeled and leaf voucher specimens collected. Specimens were then pressed, dried and identified to species, if possible.",1,experimental,NA,NA,30,plant species,1142,plants,Of the top 30 most readily eaten species,3.4'N,101.21'E,NA,NA,reported,Sungai Dusun Wildlife Reserve,Malaysia,Asia,peatswamp/lowland forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,Simpson et al. 2013,,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2010,2011,Phyllanthaceae,Aporosa,benthamiana,Aporosa benthamiana,0.8,29,proportion,% eaten,,% Eaten are percentages of total consumed plants,217,1142,partial,feeding sites,feeding site examination,"All forest plants showing signs of being bitten or browsed by tapirs were labeled and leaf voucher specimens collected. Specimens were then pressed, dried and identified to species, if possible.",1,experimental,NA,NA,30,plant species,1142,plants,Of the top 30 most readily eaten species,3.4'N,101.21'E,NA,NA,reported,Sungai Dusun Wildlife Reserve,Malaysia,Asia,peatswamp/lowland forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,Simpson et al. 2013,,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2010,2011,Phyllanthaceae,Aporosa,nigropunctata,Aporosa nigropunctata,0.8,30,proportion,% eaten,,% Eaten are percentages of total consumed plants,217,1142,partial,feeding sites,feeding site examination,"All forest plants showing signs of being bitten or browsed by tapirs were labeled and leaf voucher specimens collected. Specimens were then pressed, dried and identified to species, if possible.",1,experimental,NA,NA,30,plant species,1142,plants,Of the top 30 most readily eaten species,3.4'N,101.21'E,NA,NA,reported,Sungai Dusun Wildlife Reserve,Malaysia,Asia,peatswamp/lowland forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,Simpson et al. 2013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DF,31-Oct,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2006,2007,Ebenaceae,Diospyros,buxifolia,Diospyros buxifolia,present,,presence/absence,species consumed,,tree species consumed,13,166,complete,habitat variables,feeding site examination,"At each waypoint, data were recorded from an area of 3m radius. All trees with DBH less then 5cm were collected for species identification as potential food plants.",2,experimental,Tapir A,"dataset of two Malay tapir individuals, A and B",1,tapir,2,tapirs,"dataset of two Malay tapir individuals, A and B",3.6017'N,102.0490'E,NA,NA,inferred,"Krau Wildlife Reserve, Pahang",Malaysia,Asia,lowland dipterocarp/montane forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,"Mohamed, Traeholt 2010",https://www.researchgate.net/profile/Carl-Traeholt/publication/288141741_A_Preliminary_Study_of_Habitat_Selection_by_Malayan_Tapir_Tapirus_indicus_in_Krau_Wildlife_Reserve_Malaysia/links/567e64cc08aebccc4e057e8d/A-Preliminary-Study-of-Habitat-Selection-by-Malayan-Tapir-Tapirus-indicus-in-Krau-Wildlife-Reserve-Malaysia.pdf,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2006,2007,Ebenaceae,Diospyros,sumatrana,Diospyros sumatrana,present,,presence/absence,species consumed,,tree species consumed,13,166,complete,habitat variables,feeding site examination,"At each waypoint, data were recorded from an area of 3m radius. All trees with DBH less then 5cm were collected for species identification as potential food plants.",2,experimental,Tapir A,"dataset of two Malay tapir individuals, A and B",1,tapir,2,tapirs,"dataset of two Malay tapir individuals, A and B",3.6017'N,102.0490'E,NA,NA,inferred,"Krau Wildlife Reserve, Pahang",Malaysia,Asia,lowland dipterocarp/montane forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,"Mohamed, Traeholt 2010",,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2006,2007,Euphorbiaceae,Antidesma,tomentosum,Antidesma tomentosum,present,,presence/absence,species consumed,,tree species consumed,13,166,complete,habitat variables,feeding site examination,"At each waypoint, data were recorded from an area of 3m radius. All trees with DBH less then 5cm were collected for species identification as potential food plants.",2,experimental,Tapir A,"dataset of two Malay tapir individuals, A and B",1,tapir,2,tapirs,"dataset of two Malay tapir individuals, A and B",3.6017'N,102.0490'E,NA,NA,inferred,"Krau Wildlife Reserve, Pahang",Malaysia,Asia,lowland dipterocarp/montane forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,"Mohamed, Traeholt 2010",,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2006,2007,Euphorbiaceae,Aporusa,symplocoides,Aporusa symplocoides,absent,,presence/absence,species consumed,,tree species consumed,13,166,complete,habitat variables,feeding site examination,"At each waypoint, data were recorded from an area of 3m radius. All trees with DBH less then 5cm were collected for species identification as potential food plants.",2,experimental,Tapir A,"dataset of two Malay tapir individuals, A and B",1,tapir,2,tapirs,"dataset of two Malay tapir individuals, A and B",3.6017'N,102.0490'E,NA,NA,inferred,"Krau Wildlife Reserve, Pahang",Malaysia,Asia,lowland dipterocarp/montane forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,"Mohamed, Traeholt 2010",,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2006,2007,Euphorbiaceae,Baccaurea,parviflora,Baccaurea parviflora,present,,presence/absence,species consumed,,tree species consumed,13,166,complete,habitat variables,feeding site examination,"At each waypoint, data were recorded from an area of 3m radius. All trees with DBH less then 5cm were collected for species identification as potential food plants.",2,experimental,Tapir A,"dataset of two Malay tapir individuals, A and B",1,tapir,2,tapirs,"dataset of two Malay tapir individuals, A and B",3.6017'N,102.0490'E,NA,NA,inferred,"Krau Wildlife Reserve, Pahang",Malaysia,Asia,lowland dipterocarp/montane forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,"Mohamed, Traeholt 2010",,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2006,2007,Euphorbiaceae,Elateriospermum,tapos,Elateriospermum tapos,present,,presence/absence,species consumed,,tree species consumed,13,166,complete,habitat variables,feeding site examination,"At each waypoint, data were recorded from an area of 3m radius. All trees with DBH less then 5cm were collected for species identification as potential food plants.",2,experimental,Tapir A,"dataset of two Malay tapir individuals, A and B",1,tapir,2,tapirs,"dataset of two Malay tapir individuals, A and B",3.6017'N,102.0490'E,NA,NA,inferred,"Krau Wildlife Reserve, Pahang",Malaysia,Asia,lowland dipterocarp/montane forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,"Mohamed, Traeholt 2010",,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2006,2007,Euphorbiaceae,Pimelodendron,griffithianum,Pimelodendron griffithianum,present,,presence/absence,species consumed,,tree species consumed,13,166,complete,habitat variables,feeding site examination,"At each waypoint, data were recorded from an area of 3m radius. All trees with DBH less then 5cm were collected for species identification as potential food plants.",2,experimental,Tapir A,"dataset of two Malay tapir individuals, A and B",1,tapir,2,tapirs,"dataset of two Malay tapir individuals, A and B",3.6017'N,102.0490'E,NA,NA,inferred,"Krau Wildlife Reserve, Pahang",Malaysia,Asia,lowland dipterocarp/montane forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,"Mohamed, Traeholt 2010",,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2006,2007,Gnetaceae,Gnetum,gnemon,Gnetum gnemon,present,,presence/absence,species consumed,,tree species consumed,13,166,complete,habitat variables,feeding site examination,"At each waypoint, data were recorded from an area of 3m radius. All trees with DBH less then 5cm were collected for species identification as potential food plants.",2,experimental,Tapir A,"dataset of two Malay tapir individuals, A and B",1,tapir,2,tapirs,"dataset of two Malay tapir individuals, A and B",3.6017'N,102.0490'E,NA,NA,inferred,"Krau Wildlife Reserve, Pahang",Malaysia,Asia,lowland dipterocarp/montane forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,"Mohamed, Traeholt 2010",,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2006,2007,Guttiferae,Garcinia,nigrolineata,Garcinia nigrolineata,absent,,presence/absence,species consumed,,tree species consumed,13,166,complete,habitat variables,feeding site examination,"At each waypoint, data were recorded from an area of 3m radius. All trees with DBH less then 5cm were collected for species identification as potential food plants.",2,experimental,Tapir A,"dataset of two Malay tapir individuals, A and B",1,tapir,2,tapirs,"dataset of two Malay tapir individuals, A and B",3.6017'N,102.0490'E,NA,NA,inferred,"Krau Wildlife Reserve, Pahang",Malaysia,Asia,lowland dipterocarp/montane forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,"Mohamed, Traeholt 2010",,,,,,,,,,,,,
DF,,Tapiridae,Tapirus Indicus,Malayan Tapir,NA,annual,2006,2007,Melastomataceae,Memecylon,dichotomum,Memecylon dichotomum,present,,presence/absence,species consumed,,tree species consumed,13,166,complete,habitat variables,feeding site examination,"At each waypoint, data were recorded from an area of 3m radius. All trees with DBH less then 5cm were collected for species identification as potential food plants.",2,experimental,Tapir A,"dataset of two Malay tapir individuals, A and B",1,tapir,2,tapirs,"dataset of two Malay tapir individuals, A and B",3.6017'N,102.0490'E,NA,NA,inferred,"Krau Wildlife Reserve, Pahang",Malaysia,Asia,lowland dipterocarp/montane forest,tropical rainforest,NA,no,NA,high,authors/reported data very clear,"Mohamed, Traeholt 2010",,,,,,,,,,,,,
